;AAV-TT;M2 Replica Weapon (10-00285);;1877492;10-00285;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Memory Range Drum, Range Indicator (10-00614);;0014A;10-00614;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Microphone Stand (10-00619);;;10-00619;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Mk19 Ammo Feed (10-00289);;0014A;10-00289;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;MK19 Replica Weapon (10-00288);;639;10-00288;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Network Switch (10-00594);;FOC1647W2C6;10-00594;;;;;;;;;;AAV;Bldg 243 (IOS)
;AAV-TT;NVG/Binoculars, Interface Box (10-00608);;0014A;10-00608;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Parking Brake Assembly (10-00229);;0014A;10-00229;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Power Distribution Unit, 12 Port (10-00609);;0014A;10-00609;;;;;;;;;;AAV;Bldg 243 (IOS rack)
;AAV-TT;Power Distribution Unit, 12 Port (10-00609);;0014B;10-00609;;;;;;;;;;AAV;Bldg 243 (Driver rack)
;AAV-TT;Power Distribution Unit, 12 Port (10-00609);;0014C;10-00609;;;;;;;;;;AAV;Bldg 243 (Gunner rack)
;AAV-TT;Power Distribution Unit, 13 Port (10-00589);;0014A;10-00589;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Power Distribution Unit, 13 Port (10-00589);;0014C;10-00589;;;;;;;;;;AAV;Bldg 243 (IOS)
;AAV-TT;Power Distribution Unit, 13 Port (10-00589);;0014D;10-00589;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Power Train Controls (10-00227);;0014A;10-00227;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Ramp Handle (10-00252);;;10-00252;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Ramp Lock Lever (10-00253);;;10-00253;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Recoil Assembly (10-00284);;0014A;10-00284;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Scan Converter (10-00629);;09130143100058;10-00629;;;;;;;;;;AAV;Bldg 243 (Back Room)
;AAV-TT;Seat, Driver (10-00234);;0014A;10-00234;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Seat, Gunner (6289160-6289147);;;6289160-6289147;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Sight, Day (10-00275);;0014A;10-00275;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Sight, Thermal (ST-DV18TS 06-09P8129);;0014A;;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Sight, Unity (10-00277);;0014A;10-00277;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Simulated DVE (10-00302);;49496;10-00302;;;;;;;;;;AAV;BLDG 243 (IOS)
;AAV-TT;Simulated NVG (10-00238);;0014A;10-00238;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Simulated Weapons Rack (10-00622);;;10-00622;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Speaker (10-00097-02);;1A11;10-00097-02;;;;;;;;;;AAV;Bldg 243 Driver
;AAV-TT;Speaker (10-00097-02);;1A12;10-00097-02;;;;;;;;;;AAV;Bldg 243 Driver
;AAV-TT;Speaker (10-00097-02);;25A10;10-00097-02;;;;;;;;;;AAV;Bldg 243 Driver
;AAV-TT;Speaker (10-00097-02);;25A7;10-00097-02;;;;;;;;;;AAV;Bldg 243 Driver
;AAV-TT;Speaker (10-00097-02);;25A8;10-00097-02;;;;;;;;;;AAV;Bldg 243 Driver
;AAV-TT;Speaker (10-00097-02);;25A9;10-00097-02;;;;;;;;;;AAV;Bldg 243 Driver
;AAV-TT;Speaker (10-00293);;0014A;10-00293;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Steering Force Feedback Mechanism (10-00123);;0014A;10-00123;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Steering Wheel (10-00232);;0014A;10-00232;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Subwoofer (10-00097-01);;0014A;10-00097-01;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Subwoofer (10-00097-01);;0014B;10-00097-01;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Surveillance Camera (10-00132);;2A1A1A1;10-00132;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Surveillance Camera (10-00132);;2A1A1A2;10-00132;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Surveillance Camera (10-00132);;2A1A1A3;10-00132;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Surveillance Camera (10-00132);;;10-00132;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;TAC/NAV, Mockup (10-00244);;0014A;10-00244;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Thermal Sight Interface Module (TSM-DV18TS 06-09P8129);;;;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Thermostat Alarm Assembly (10-00239);;0014A;10-00239;;;;;;;;;;AAV;Bldg 243 (IOS)
;AAV-TT;Thermostat Alarm Assembly (10-00239);;0014B;10-00239;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Thermostat Alarm Assembly (10-00239);;0014C;10-00239;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;Thrustmaster Ferrari 458 RW Xbox 360 (v.4) gaming steering wheel (N2035);;1420199880004739;N2035;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Thrustmaster Ferrari 458 RW Xbox 360 (v.4) gaming steering wheel (N2035);;1420199880004739;N2035;;;;;;;;;;AAV;Bldg 243 Throttle and Breake peddle
;AAV-TT;Thumb Slide Sensor (6289482);;;6289482;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Touchscreen Monitor (10-00182);;0014A;10-00182;;;;;;;;;;AAV;BLDG 243
;AAV-TT;Traverse Control (10-00268);;0009a;10-00268;;;;;;;;;;AAV;243 Gunner
;AAV-TT;UPS, 20A (10-00591);;0014A;10-00591;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;UPS, 20A (10-00591);;0014B;10-00591;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;UPS, 30A (10-00590);;0014A;10-00590;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;UPS, 30A (10-00590);;0014B;10-00590;;;;;;;;;;AAV;Bldg 243 (Driver)
;AAV-TT;UPS, 30A (10-00590);;0014C;10-00590;;;;;;;;;;AAV;Bldg 243 (IOS)
;AAV-TT;VGA Splitter (10-00628);;;10-00628;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Video Matrix Switch (10-00617);;8A13;10-00617;;;;;;;;;;AAV;Bldg 243
;AAV-TT;Video Quad Processor (10-00154);;0014A;10-00154;;;;;;;;;;AAV;Bldg 243 (IOS)
;AAV-TT;Weapon Control Box (10-00266);;0014A;10-00266;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Weapons Electronics Chassis (10-00283);;0014A;10-00283;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;Weapons Elevation Sensor Assembly (10-00611);;0014A;10-00611;;;;;;;;;;AAV;Bldg 243 (Gunner)
;AAV-TT;YoYo Cord (10-00257);;0014A;10-00257;;;;;;;;;;AAV;Bldg 243 (Driver)
